gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
226548,1232.235576,1.013420621,0.074880529,13.53383362,9.87E-42,5.75E-40
545551,552.0652016,5.440233737,0.402012748,13.53249061,1.01E-41,5.84E-40
93689,2720.970154,-5.898012094,0.436160952,-13.52255874,1.15E-41,6.66E-40
13123,116.8699418,-5.119980059,0.378650975,-13.52163441,1.17E-41,6.73E-40
22062,105.7077953,-7.219818143,0.53416436,-13.51609857,1.26E-41,7.23E-40
12554,1940.813776,-5.718403243,0.424230868,-13.47946054,2.07E-41,1.19E-39
13869,73.71597159,4.871636191,0.361695107,13.46890268,2.38E-41,1.36E-39
72148,134.8645736,-3.288089343,0.244330295,-13.45755892,2.78E-41,1.59E-39
72865,86.06843261,-4.35880615,0.324480486,-13.43318422,3.86E-41,2.20E-39
226519,9672.9694,-2.981488226,0.222738765,-13.385583,7.34E-41,4.16E-39
94284,229.7956565,-6.834735348,0.51063594,-13.38475185,7.42E-41,4.20E-39
20743,670.3791948,4.64819693,0.347350878,13.38184878,7.72E-41,4.35E-39
69538,4492.548555,-5.501534309,0.411400867,-13.37268525,8.73E-41,4.91E-39
78405,314.9420351,-2.656273864,0.198812546,-13.36069535,1.03E-40,5.75E-39
229474,1558.212916,-2.068627743,0.154892457,-13.35525162,1.10E-40,6.17E-39
269033,110.4564185,-3.618129813,0.270964778,-13.352768,1.14E-40,6.36E-39
101351,3716.318185,-4.987076546,0.373586855,-13.34917566,1.20E-40,6.65E-39
18214,407.5049989,-4.858666799,0.36450846,-13.32936633,1.56E-40,8.65E-39
20348,4800.459623,-5.006165272,0.375645781,-13.32682418,1.62E-40,8.92E-39
236915,322.0625244,-5.531677906,0.415444387,-13.3150864,1.89E-40,1.04E-38
72333,4546.706987,-5.676273547,0.426620041,-13.30522011,2.16E-40,1.18E-38
353499,2825.524314,3.043437051,0.22881359,13.30094533,2.29E-40,1.25E-38
212980,776.6642596,2.82723981,0.212576368,13.29987825,2.32E-40,1.27E-38
74343,2066.263261,-1.263922637,0.095090955,-13.29172304,2.59E-40,1.41E-38
319901,536.5091868,-1.40774776,0.105938342,-13.28836887,2.70E-40,1.47E-38
118449,4088.303761,-7.684240791,0.578526147,-13.28244339,2.93E-40,1.58E-38
13383,2745.956432,0.965936035,0.072735344,13.28014661,3.02E-40,1.63E-38
320587,291.3013581,-7.282481539,0.549287902,-13.25804103,4.05E-40,2.18E-38
57373,154.2722001,1.897731142,0.143317939,13.24140687,5.06E-40,2.71E-38
74103,495.4589679,-6.52035709,0.492576195,-13.23725579,5.35E-40,2.86E-38
329366,342.13388,-8.001886749,0.604567161,-13.23572842,5.46E-40,2.91E-38
16782,15128.33933,-3.611680689,0.273299998,-13.21507761,7.18E-40,3.82E-38
433256,1550.093458,0.949862857,0.071974193,13.19727007,9.10E-40,4.82E-38
12819,326.1856575,-2.251630369,0.170873608,-13.17716873,1.19E-39,6.28E-38
12764,632.0265931,2.26571052,0.172099967,13.16508399,1.39E-39,7.35E-38
22352,6086.004467,-5.162828128,0.392254245,-13.16194328,1.45E-39,7.64E-38
72050,672.6378765,-1.51415322,0.115081579,-13.15721628,1.55E-39,8.11E-38
12931,305.1880942,-5.456219403,0.415151291,-13.14272535,1.87E-39,9.80E-38
24061,4838.326198,-1.17172883,0.089158798,-13.14204375,1.89E-39,9.86E-38
100503868,77.00198343,-6.456629923,0.491623459,-13.13328281,2.12E-39,1.10E-37
226025,381.0709889,-7.426015606,0.565734888,-13.12631723,2.33E-39,1.21E-37
75745,78.58140826,-3.886021395,0.296529796,-13.10499468,3.08E-39,1.59E-37
94088,102.7472586,5.695937624,0.435615022,13.0756226,4.54E-39,2.34E-37
14389,249.8112512,3.047992251,0.233252258,13.06736437,5.06E-39,2.60E-37
11504,18062.77272,-5.437222696,0.416268993,-13.06180086,5.44E-39,2.79E-37
230738,3635.749633,2.010141044,0.154023374,13.05088303,6.28E-39,3.21E-37
20450,63.48995423,-5.902704651,0.452446916,-13.04618164,6.68E-39,3.41E-37
14369,3443.848796,-4.107620328,0.314970397,-13.04129013,7.12E-39,3.63E-37
65960,3774.149695,-1.471398594,0.11286269,-13.03706822,7.53E-39,3.82E-37
73569,376.4052727,-7.520775971,0.576903186,-13.03646115,7.59E-39,3.84E-37
70598,286.7355562,-6.775456615,0.520141897,-13.02616969,8.69E-39,4.39E-37
12709,3208.500409,-7.229252723,0.555770797,-13.00761529,1.11E-38,5.58E-37
20342,165.1903058,3.399461572,0.261593764,12.99519344,1.30E-38,6.54E-37
56878,1889.057596,-1.889176423,0.145439571,-12.98942517,1.40E-38,7.04E-37
209773,152.6253106,-4.261621876,0.328092297,-12.98909458,1.41E-38,7.05E-37
72313,3932.113549,-2.755891986,0.212353563,-12.97784668,1.63E-38,8.14E-37
109594,334.401856,-5.713969965,0.440440276,-12.97331392,1.73E-38,8.62E-37
13661,2163.723826,4.597621367,0.354535875,12.96800038,1.86E-38,9.21E-37
380967,370.7812627,1.446155293,0.111521096,12.96754918,1.87E-38,9.24E-37
50908,830.4475425,-4.469228626,0.344968834,-12.95545621,2.19E-38,1.08E-36
20717,456.1573611,-6.156128433,0.475867834,-12.93663491,2.80E-38,1.38E-36
11816,19845.85381,-5.090781002,0.394142257,-12.91610051,3.65E-38,1.79E-36
24058,342.943722,3.886040355,0.301131573,12.90479212,4.23E-38,2.07E-36
71069,2825.129832,-2.193738505,0.169995267,-12.90470339,4.23E-38,2.07E-36
74519,105.5467147,-6.506634763,0.504247782,-12.90364576,4.29E-38,2.09E-36
107581,12320.79753,-3.070845869,0.237983829,-12.90359049,4.30E-38,2.09E-36
23967,300.4080007,-6.197884187,0.480351645,-12.90280622,4.34E-38,2.10E-36
242570,150.7001609,-2.184395747,0.169456545,-12.89059529,5.08E-38,2.46E-36
66725,221.5215691,-5.863730527,0.455104218,-12.88436867,5.51E-38,2.66E-36
223838,223.4587746,-8.034463276,0.623603511,-12.88392887,5.54E-38,2.66E-36
210274,772.7529031,3.645870222,0.283163035,12.87551613,6.18E-38,2.96E-36
12475,5883.518914,4.518192773,0.351085022,12.86922681,6.71E-38,3.21E-36
403178,249.5891798,-3.719922829,0.28925746,-12.86024854,7.53E-38,3.59E-36
26380,179.9349286,6.342572302,0.493900257,12.84180806,9.56E-38,4.55E-36
14048,197.327594,-8.561718594,0.667831969,-12.82016882,1.26E-37,6.00E-36
26950,296.2452764,-8.965660986,0.700817127,-12.79315337,1.79E-37,8.48E-36
17181,3568.815849,-8.074915793,0.631374342,-12.78942658,1.88E-37,8.87E-36
277360,419.2602219,3.099547479,0.242701913,12.77100555,2.38E-37,1.12E-35
114304,10630.94728,6.451331338,0.505825941,12.75405395,2.96E-37,1.39E-35
14264,5962.840337,-8.845890615,0.69362111,-12.75320269,2.99E-37,1.40E-35
57265,191.4646343,-3.048518647,0.239149527,-12.74733294,3.23E-37,1.51E-35
233335,7344.913224,-7.535221392,0.591225316,-12.74509258,3.32E-37,1.55E-35
70693,4338.614027,-3.676899865,0.289414785,-12.70460274,5.58E-37,2.59E-35
19332,1353.034749,-2.24886704,0.177129052,-12.69620662,6.21E-37,2.88E-35
18451,1267.655812,-3.316894989,0.261357733,-12.69101531,6.63E-37,3.07E-35
105835,784.6241352,3.381270754,0.266720625,12.6772002,7.91E-37,3.65E-35
76491,583.9986953,2.426983105,0.191526701,12.67177415,8.48E-37,3.91E-35
102857,3904.058429,-2.121971922,0.167462403,-12.6713333,8.53E-37,3.92E-35
433926,415.5278554,3.075059587,0.242748961,12.66765293,8.93E-37,4.10E-35
12816,1825.680046,-5.945531432,0.470762888,-12.62956698,1.45E-36,6.63E-35
68458,482.5654096,-7.557101527,0.599105687,-12.61397061,1.77E-36,8.07E-35
243961,145.4870802,-6.458815658,0.513441318,-12.5794622,2.74E-36,1.25E-34
67017,2192.225865,2.796015132,0.223120238,12.53142768,5.02E-36,2.28E-34
66895,5900.768808,-3.325183733,0.265582866,-12.52032476,5.78E-36,2.62E-34
12725,1736.506144,4.153192379,0.332139677,12.50435483,7.07E-36,3.19E-34
72961,54.08266922,-3.417960275,0.273460295,-12.49892702,7.57E-36,3.41E-34
56371,570.8583752,0.875803237,0.070083045,12.49664927,7.79E-36,3.50E-34
213573,1493.734948,3.400049516,0.272157507,12.49294774,8.16E-36,3.66E-34
18196,188.9823236,-3.875653533,0.310712868,-12.4734246,1.04E-35,4.67E-34
17390,2089.0746,-5.439802967,0.436666541,-12.45756763,1.27E-35,5.68E-34
76459,608.7657838,-5.205611954,0.418101643,-12.45058956,1.39E-35,6.18E-34
13610,139.8346739,-4.052367287,0.32555234,-12.44766753,1.44E-35,6.40E-34
170756,520.3742498,3.282544447,0.264339184,12.41792608,2.09E-35,9.26E-34
24044,1020.530908,1.61246261,0.129944631,12.40884364,2.34E-35,1.04E-33
415115,51.13944103,-3.570079125,0.288262264,-12.38482998,3.16E-35,1.39E-33
56013,381.5580644,5.13541655,0.415274518,12.36631753,3.98E-35,1.75E-33
208936,1392.39491,-8.146865669,0.659173203,-12.35921855,4.34E-35,1.91E-33
13874,453.0573458,-6.417317547,0.519378925,-12.35575269,4.53E-35,1.99E-33
27375,1082.621502,5.095247078,0.412541988,12.35085694,4.82E-35,2.11E-33
171211,69.36549612,-6.456834486,0.522880913,-12.34857559,4.96E-35,2.16E-33
76566,2409.878305,-2.443113425,0.197866213,-12.34729964,5.04E-35,2.19E-33
100040543,977.1453805,-4.919479246,0.398484013,-12.34548712,5.15E-35,2.24E-33
54195,480.6755368,-6.197810756,0.503255401,-12.31543814,7.48E-35,3.24E-33
225182,1377.109243,-1.915168552,0.155760816,-12.29557341,9.57E-35,4.14E-33
100503359,57.88383769,-4.039836534,0.328876579,-12.28374652,1.11E-34,4.78E-33
13850,92.60271443,3.200469389,0.260563492,12.28287728,1.12E-34,4.82E-33
70178,868.8240588,4.189448185,0.341109875,12.28181444,1.13E-34,4.87E-33
56277,85.8704653,-7.13507507,0.58101525,-12.28035765,1.15E-34,4.95E-33
52808,678.972841,-1.237616191,0.101156745,-12.23463839,2.03E-34,8.68E-33
70274,63.48296738,5.727376098,0.469610225,12.19602084,3.26E-34,1.39E-32
67903,693.2611575,2.034760393,0.166907676,12.19093356,3.47E-34,1.48E-32
30944,128.4623567,-3.748239776,0.307529894,-12.18821275,3.59E-34,1.52E-32
16531,629.0115065,-7.540015213,0.619438,-12.1723485,4.36E-34,1.85E-32
66274,103.2024146,4.475138967,0.368113605,12.15695076,5.27E-34,2.23E-32
80888,2928.893162,-4.870155812,0.400679403,-12.15474461,5.41E-34,2.28E-32
74032,201.0556599,3.854820384,0.317169048,12.15383533,5.47E-34,2.30E-32
21814,6575.180325,-4.16633689,0.342972455,-12.14773033,5.90E-34,2.48E-32
100861755,174.7614942,-7.597029962,0.626225718,-12.13145635,7.20E-34,3.01E-32
66813,165.5577111,5.786261531,0.47745177,12.11904928,8.37E-34,3.50E-32
26394,880.5077663,1.640027021,0.135395339,12.11287648,9.03E-34,3.76E-32
14872,169.9752167,2.78775274,0.23022303,12.10892212,9.47E-34,3.94E-32
20277,814.3465393,5.797966811,0.479088029,12.10209076,1.03E-33,4.27E-32
216892,3005.556101,4.157977189,0.343665936,12.09889241,1.07E-33,4.44E-32
71683,58.48996017,-5.385679078,0.445175556,-12.09787692,1.08E-33,4.48E-32
66073,548.737239,1.795528268,0.148485126,12.0923106,1.16E-33,4.78E-32
236604,142.9352343,1.770922221,0.146601887,12.07980507,1.35E-33,5.56E-32
19280,4987.121415,-3.294506309,0.272792829,-12.07695348,1.40E-33,5.74E-32
13137,172.9984877,4.136101538,0.342536147,12.07493451,1.43E-33,5.87E-32
105853,987.4967455,5.442458684,0.451501461,12.05413306,1.84E-33,7.54E-32
637079,128.413097,-4.813292357,0.399323908,-12.05360424,1.86E-33,7.58E-32
17754,193.5976299,-6.054967084,0.503465702,-12.02657314,2.58E-33,1.05E-31
72607,92.65508471,-7.238460827,0.602787827,-12.00830624,3.21E-33,1.31E-31
170768,7715.043484,2.28236656,0.190160351,12.00232616,3.45E-33,1.40E-31
64058,7751.274987,-3.781534048,0.315223464,-11.99635967,3.71E-33,1.50E-31
20317,717.2451258,-4.874783842,0.406912735,-11.9799245,4.53E-33,1.83E-31
73124,2834.830063,-1.624969175,0.135651039,-11.97903963,4.58E-33,1.84E-31
100503884,158.5810845,4.466812324,0.373290889,11.96603628,5.35E-33,2.15E-31
192176,64983.67686,-4.524142442,0.378471786,-11.95371123,6.21E-33,2.49E-31
170638,568.2541248,-8.031113178,0.672494281,-11.94227728,7.12E-33,2.85E-31
66995,60.06755364,-6.086555463,0.510065962,-11.93287911,7.98E-33,3.19E-31
21898,433.9265896,3.743634642,0.314153578,11.91657491,9.70E-33,3.87E-31
21859,7740.346186,-4.395290405,0.369147805,-11.90658686,1.09E-32,4.35E-31
11931,1633.308078,3.762894171,0.316119536,11.90339014,1.14E-32,4.51E-31
11810,246.9573181,-5.782769506,0.486594665,-11.88416135,1.43E-32,5.67E-31
14086,660.3130416,-3.864491512,0.325335843,-11.87846833,1.53E-32,6.05E-31
70155,2521.852491,3.628845222,0.305617114,11.87382858,1.62E-32,6.39E-31
19288,1451.783044,-4.683915211,0.394569193,-11.87096027,1.68E-32,6.59E-31
606496,1571.677038,-0.903151627,0.076120005,-11.8648393,1.80E-32,7.08E-31
211961,84.81905554,-6.618916781,0.558521473,-11.850783,2.13E-32,8.36E-31
20466,1451.227071,-0.909890196,0.076875295,-11.83592454,2.55E-32,9.96E-31
14221,588.042639,-4.269542871,0.360863753,-11.83145393,2.68E-32,1.05E-30
100861785,266.1829075,-3.739023162,0.316037058,-11.83096432,2.70E-32,1.05E-30
546144,100.5148125,5.707443105,0.482681774,11.82444297,2.92E-32,1.13E-30
68553,124.8026216,-7.901816584,0.66872847,-11.81618091,3.22E-32,1.25E-30
434130,85.39511859,-5.400584922,0.457194199,-11.81245285,3.37E-32,1.30E-30
171530,56.5712824,-5.459807208,0.462203534,-11.81256049,3.36E-32,1.30E-30
22411,751.0425561,-5.623399438,0.476650678,-11.7977372,4.01E-32,1.55E-30
14924,1754.442879,-1.582176887,0.134210893,-11.78873674,4.46E-32,1.72E-30
18483,454.0299405,-5.063316605,0.429814355,-11.78024081,4.94E-32,1.90E-30
67199,599.4087045,1.479697333,0.125611574,11.77994416,4.95E-32,1.90E-30
63985,895.1388775,1.457155096,0.123824031,11.76795071,5.71E-32,2.18E-30
319742,395.1518067,2.548017188,0.216531012,11.76744689,5.74E-32,2.19E-30
240675,334.1397586,-5.729186223,0.487069992,-11.76255224,6.09E-32,2.32E-30
15552,544.840871,-6.755211822,0.574362015,-11.76124403,6.18E-32,2.35E-30
18844,1877.067552,-1.78022333,0.151428943,-11.75616297,6.57E-32,2.49E-30
234797,430.4485436,3.713297106,0.316040185,11.74944607,7.11E-32,2.69E-30
18438,599.8544915,1.173383477,0.099872405,11.74882572,7.16E-32,2.71E-30
381269,193.335543,-3.395818186,0.289259648,-11.73968856,7.98E-32,3.01E-30
232934,87.37520392,-3.373904041,0.287415241,-11.73877915,8.06E-32,3.04E-30
99237,1485.543624,1.148447102,0.097924621,11.72786874,9.17E-32,3.45E-30
13036,1459.084436,3.932529348,0.33540773,11.72462347,9.53E-32,3.57E-30
77669,54.81006235,6.191132611,0.52831006,11.71874828,1.02E-31,3.82E-30
69053,3651.690645,-1.530633655,0.130770215,-11.70475753,1.21E-31,4.50E-30
55989,8578.574973,-1.60304198,0.137022598,-11.6991066,1.29E-31,4.80E-30
12552,139.3937987,-5.414864157,0.463239011,-11.68913676,1.45E-31,5.39E-30
19128,3484.547696,-3.766811845,0.322293315,-11.68752708,1.48E-31,5.48E-30
20741,617.4737764,3.421588126,0.292903683,11.68161525,1.58E-31,5.86E-30
70031,493.6796104,4.694069958,0.402278236,11.66871468,1.84E-31,6.81E-30
100072,538.2470038,-2.740733558,0.235282613,-11.64868719,2.33E-31,8.60E-30
73246,486.9141712,5.224870061,0.448690321,11.64471309,2.44E-31,8.99E-30
22249,1085.551789,3.983739647,0.342130914,11.64390439,2.46E-31,9.06E-30
230815,468.4737994,3.7920118,0.325671373,11.64367556,2.47E-31,9.07E-30
381714,155.3081761,-8.249454256,0.70857993,-11.64223527,2.51E-31,9.20E-30
78896,2280.715454,-8.097313974,0.695663036,-11.63970709,2.59E-31,9.46E-30
208748,49.36450947,-4.37793529,0.376214867,-11.63679501,2.68E-31,9.77E-30
66451,133.1557443,4.963441498,0.426628312,11.63411183,2.76E-31,1.01E-29
624245,162.6906168,-8.532023791,0.733503667,-11.63187613,2.84E-31,1.03E-29
18018,1539.392896,-2.754247322,0.236847627,-11.62877315,2.94E-31,1.07E-29
241327,191.3151537,-5.169838155,0.444666654,-11.62632301,3.03E-31,1.10E-29
212531,427.2913196,2.080972129,0.179005189,11.62520562,3.07E-31,1.11E-29
244864,115.9282727,-5.55327365,0.477743809,-11.62395733,3.11E-31,1.12E-29
278507,94.12041604,-6.23074519,0.536707799,-11.60919443,3.70E-31,1.33E-29
18654,716.8355699,-5.552299481,0.478319784,-11.60792355,3.76E-31,1.35E-29
77579,1418.664226,-3.172361311,0.273316734,-11.60690481,3.80E-31,1.36E-29
50795,148.8816392,-6.189548217,0.533451117,-11.60284048,3.99E-31,1.43E-29
74580,459.5085564,2.396110857,0.206541697,11.6010999,4.07E-31,1.45E-29
27359,73.9682936,3.611599374,0.311438728,11.59650051,4.29E-31,1.53E-29
68554,67.62107784,2.606590021,0.224921296,11.5888983,4.69E-31,1.67E-29
121021,172.8661748,-5.665419027,0.488882813,-11.58850113,4.71E-31,1.67E-29
71177,1963.579024,-1.301103468,0.112419625,-11.57363289,5.61E-31,1.99E-29
108686,978.6990877,-2.625182598,0.226865034,-11.5715611,5.74E-31,2.03E-29
58239,198.6416118,-1.279225958,0.110558197,-11.57061157,5.81E-31,2.05E-29
71753,786.9187014,6.540740171,0.565333484,11.56970242,5.87E-31,2.07E-29
434437,184.1869647,2.489526957,0.21525654,11.56539522,6.17E-31,2.17E-29
20192,295.2213211,-7.457673631,0.64530372,-11.55684278,6.82E-31,2.39E-29
14339,519.4389446,1.903727681,0.164740806,11.55589639,6.89E-31,2.42E-29
57746,235.3423133,-3.966848364,0.343318751,-11.55441802,7.01E-31,2.45E-29
236899,153.4254298,-5.764677172,0.499313472,-11.54520656,7.81E-31,2.73E-29
232201,46.36342065,-4.257945011,0.369084821,-11.53649452,8.64E-31,3.01E-29
75665,53.19338174,3.2006253,0.277474471,11.53484602,8.80E-31,3.06E-29
114479,1255.826887,5.690219414,0.493400772,11.53265202,9.03E-31,3.14E-29
73225,401.0351805,-3.768037569,0.326737113,-11.53232192,9.07E-31,3.14E-29
72575,38.85573793,3.746371109,0.324856486,11.53238821,9.06E-31,3.14E-29
227618,46.19949808,5.655392184,0.491026931,11.51747864,1.08E-30,3.72E-29
214531,1244.28074,5.887860799,0.511276531,11.51600052,1.10E-30,3.78E-29
29807,360.9518725,1.60091689,0.139020394,11.51569808,1.10E-30,3.79E-29
17984,67.03022658,-5.205766379,0.452099561,-11.51464594,1.11E-30,3.83E-29
239606,103.9128887,-6.36560732,0.55327492,-11.50532418,1.24E-30,4.25E-29
56224,452.8063994,-2.029084545,0.176405651,-11.50237836,1.28E-30,4.39E-29
18761,111.5777727,-4.663039884,0.40548873,-11.49980145,1.32E-30,4.52E-29
17258,1093.887963,-1.375794935,0.119657967,-11.49772953,1.35E-30,4.62E-29
100042480,1090.715864,-5.701377498,0.49591862,-11.49659897,1.37E-30,4.67E-29
14734,119.5451014,-4.678231868,0.407112356,-11.49125494,1.46E-30,4.96E-29
226841,186.4322617,-4.638114338,0.403639562,-11.49073277,1.47E-30,4.98E-29
239647,119.9426739,2.341590943,0.204032558,11.47655536,1.73E-30,5.86E-29
66871,1492.130049,-4.579247268,0.399090723,-11.47420124,1.78E-30,6.01E-29
14702,60.05784069,-4.326682035,0.377181415,-11.47109021,1.84E-30,6.22E-29
100861633,82.38823404,-6.2329304,0.54366402,-11.46467334,1.99E-30,6.69E-29
21366,3457.455487,-3.331096176,0.290861535,-11.4525153,2.28E-30,7.68E-29
27057,446.3314845,-1.661716742,0.145193494,-11.444843,2.50E-30,8.38E-29
68212,790.0769933,1.73784796,0.151990348,11.43393632,2.83E-30,9.48E-29
432763,370.7910492,-3.567999199,0.312154238,-11.43024429,2.95E-30,9.88E-29
276919,691.617328,-3.116247793,0.272636692,-11.43003816,2.96E-30,9.88E-29
230678,317.4966766,3.716294083,0.32560112,11.41364034,3.57E-30,1.19E-28
66552,2888.268252,1.54138565,0.13516463,11.40376481,4.00E-30,1.33E-28
100038614,87.09622612,-2.334889749,0.2048104,-11.40024994,4.17E-30,1.38E-28
11489,353.5921983,-4.790066413,0.420216683,-11.39903913,4.23E-30,1.40E-28
50500,553.5535697,4.348486875,0.381497257,11.3984748,4.26E-30,1.41E-28
108670,55.86414333,4.149126796,0.364376439,11.38692394,4.86E-30,1.61E-28
24050,531.931171,-7.676608543,0.6749953,-11.37283258,5.71E-30,1.88E-28
171531,1026.236624,5.371537902,0.472418893,11.37028596,5.88E-30,1.94E-28
54156,468.3985933,-6.916832025,0.608499572,-11.36702858,6.10E-30,2.01E-28
228966,54.56207178,-5.627216895,0.495804508,-11.34966868,7.44E-30,2.44E-28
320706,1421.084929,-4.633336572,0.408286682,-11.34824324,7.57E-30,2.48E-28
68299,956.5377973,1.525997993,0.134526693,11.34345873,7.99E-30,2.61E-28
14265,2095.730175,-1.031558321,0.090948134,-11.34227028,8.10E-30,2.64E-28
80884,869.6117962,-1.876328271,0.165526202,-11.33553629,8.75E-30,2.85E-28
100504186,180.0666644,-3.823724917,0.337541099,-11.32817583,9.52E-30,3.10E-28
56350,313.5595913,-1.725139653,0.152299867,-11.32725649,9.62E-30,3.12E-28
245827,1736.9599,-4.223350704,0.373317725,-11.3130195,1.13E-29,3.67E-28
381353,75.0520415,-3.617152961,0.31981105,-11.31028138,1.17E-29,3.78E-28
69226,47.39063901,-4.279908823,0.378583962,-11.30504526,1.24E-29,4.00E-28
19663,7386.343904,-5.0567792,0.44737933,-11.30311318,1.27E-29,4.09E-28
19045,3366.068538,1.153004942,0.102057092,11.29764643,1.35E-29,4.34E-28
74134,215.0820924,-5.362718502,0.474758567,-11.29567506,1.38E-29,4.43E-28
51795,79.4332521,-4.614355771,0.408553202,-11.29438162,1.40E-29,4.49E-28
20316,1044.268388,1.144216044,0.101351702,11.2895592,1.48E-29,4.73E-28
54519,51.62276437,-5.754393325,0.509713014,-11.28947696,1.48E-29,4.73E-28
68339,433.0913516,3.249411839,0.287979176,11.28349586,1.58E-29,5.06E-28
224833,1303.445413,3.091201373,0.274033669,11.28037072,1.64E-29,5.23E-28
68948,202.127614,-1.669459219,0.148054628,-11.27596778,1.72E-29,5.49E-28
71706,273.2853561,4.56235712,0.404760843,11.27173539,1.81E-29,5.75E-28
67434,406.0867852,4.059103936,0.360289759,11.26622069,1.93E-29,6.11E-28
211948,1899.12966,-1.799116929,0.159788714,-11.25934923,2.08E-29,6.59E-28
51799,153.8734475,2.328097852,0.206779183,11.25885993,2.09E-29,6.62E-28
83965,665.1136243,2.445116485,0.217178139,11.25857554,2.10E-29,6.63E-28
66793,173.0317468,-8.631277631,0.766676241,-11.25804761,2.11E-29,6.66E-28
320405,522.1284919,3.811982841,0.339046732,11.24323723,2.50E-29,7.86E-28
68897,200.0518628,-2.650369083,0.235879221,-11.23612783,2.71E-29,8.51E-28
20163,2459.318425,-2.935800495,0.261284845,-11.23601521,2.71E-29,8.51E-28
