"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"56069",1560.22308674348,-8.4702705304549,0.383209808991525,-22.1034804739099,2.92619408286824e-108,1.4974205071629e-105
"22004",33055.2345558522,-8.80192909186706,0.398474429866373,-22.0890687887269,4.02609435040162e-108,2.00605448501327e-105
"330409",184.74675747466,4.80195629034479,0.218783203215507,21.9484687113514,8.95678792056504e-107,4.34840570481996e-104
"26360",1595.77848398143,-6.80837626895265,0.312064454544803,-21.8172117003322,1.59279618349533e-105,7.53950073457515e-103
"207792",228.005419623285,-4.42430006424264,0.203170871869577,-21.7762517999271,3.89679487127599e-105,1.79955888031072e-102
"58809",2013.47251424036,-6.24333979997565,0.291150777636566,-21.4436652055555,5.23259390095059e-102,2.35890316477615e-99
"26943",18286.2328369824,2.04320744040329,0.0955001548999291,21.3948076057499,1.49344523220497e-101,6.57602140152767e-99
"227960",356.171343173688,4.37404872498561,0.206825092705396,21.1485398979903,2.84615399410928e-99,1.22475181191966e-96
"380785",350.354085345971,-6.55803653145005,0.310870881907695,-21.0956924984608,8.71206131192564e-99,3.66564819733334e-96
"237979",830.712988823589,-8.30911741173322,0.396450242520336,-20.9587900839965,1.56002205001582e-97,6.4211864119564e-95
"242505",911.661858239019,5.90673203790398,0.282457753890982,20.9119132207776,4.17165397690645e-97,1.68055524252652e-94
"11302",270.763498885508,-6.22646238000894,0.297924659730988,-20.899452853722,5.41622137718466e-97,2.13647365740863e-94
"12111",3924.72348027017,-6.44620701145283,0.309094063215639,-20.8551628083379,1.36831772612854e-96,5.28729139316689e-94
"30791",2899.94420497723,-1.44694433936279,0.0693978303276149,-20.84999390517,1.52441961554503e-96,5.77267220014592e-94
"11568",2452.61072446388,-5.826259489173,0.279521651827973,-20.8436786598509,1.73944865833316e-96,6.45778841115296e-94
"12289",614.996336744656,-5.06603054309902,0.243490747830829,-20.8058441161746,3.83156013667292e-96,1.39512999284164e-93
"110796",630.854847523634,-1.93195745292248,0.0928823081536621,-20.8000586045547,4.32280554389658e-96,1.54430188996487e-93
"29810",6547.6749624621,-1.91359652099616,0.0920066091030981,-20.7984680627875,4.46854495195067e-96,1.56680426148582e-93
"58178",641.386741130192,-7.88680560404805,0.383205795486248,-20.5811229812966,4.05185364742109e-94,1.39486903564129e-91
"53418",226.624705412181,-4.16329861375354,0.203234444254245,-20.4852018516373,2.91772189042164e-93,9.86502612022203e-91
"233651",519.381335093767,-6.02148545334375,0.294200063822971,-20.4673152517297,4.21193933960936e-93,1.39910279747656e-90
"207777",472.304857955566,-6.29086949976873,0.307813343128533,-20.4372865575937,7.79545112044195e-93,2.54481157783531e-90
"77220",424.230381301945,-8.32904963276598,0.408912133066443,-20.3688004322743,3.16331776808207e-92,1.01515692577739e-89
"12797",21595.404895261,-9.06868079275529,0.445891692237678,-20.3383040111035,5.89334112571883e-92,1.85974201457267e-89
"12444",1050.75128068444,-6.72948928201169,0.332049655845177,-20.2665148526744,2.54021806040864e-91,7.88467028783234e-89
"83603",388.907013076538,-6.7877408770785,0.335035829833881,-20.2597461902628,2.91461183152991e-91,8.90084845454635e-89
"54216",1305.71011922043,-7.97432006660713,0.393843673372424,-20.2474245639754,3.74304404276353e-91,1.1249332683442e-88
"235627",518.585841973008,3.28015619737536,0.162077845762986,20.2381527341626,4.51787933172246e-91,1.33658636354427e-88
"12831",1175.47813298933,-5.18171742530452,0.25818750766049,-20.0695900133106,1.36122777598471e-89,3.96515180161454e-87
"26362",3525.71790496856,-6.55944845483351,0.328044910590865,-19.9955806143093,6.01744611741157e-89,1.72627764828895e-86
"12826",30542.5767543328,-5.86937454845916,0.29384350920897,-19.9744910624692,9.18148020142451e-89,2.59465889751898e-86
"22240",1558.98359665547,-7.09870451795531,0.355970924810219,-19.941809915346,1.76559537545417e-88,4.9161445351249e-86
"241556",481.549795052239,-6.35566848034059,0.319259008434845,-19.9075619244043,3.49935525948958e-88,9.60243369321388e-86
"65973",3495.67244490646,-3.2402461064181,0.163778421694198,-19.7843285635526,4.06272754741199e-87,1.09890976260998e-84
"68861",1092.97767719389,-3.24126084077329,0.164112169894093,-19.750277160219,7.9778812361569e-87,2.12750990599148e-84
"20541",348.568827574507,-6.96773054137005,0.352867445699279,-19.7460282219066,8.67803930170307e-87,2.28208327970064e-84
"214804",712.337055243113,-2.6122484163295,0.132839634155659,-19.6646763816627,4.32920801779942e-86,1.12286609053444e-83
"99929",5331.35346288066,-2.28693663422468,0.116305120726794,-19.663249734264,4.45269861218155e-86,1.1392891286898e-83
"98932",20271.8503028669,-8.59288736719526,0.437142300333559,-19.656956923726,5.04070570206301e-86,1.27254295683815e-83
"20583",883.324896762357,-7.71274084000139,0.392936830438232,-19.6284497724471,8.83700011917021e-86,2.20157579284696e-83
"15234",476.779069458217,-7.4451810439301,0.379556430462372,-19.6154786123909,1.14058315855213e-85,2.80464954857481e-83
"20358",562.956698342869,-3.74156982614989,0.192913546591307,-19.395060078785,8.49535366533384e-84,2.0621926448645e-81
"77590",859.720234742915,-7.08602009428263,0.36558526676056,-19.382674135289,1.08081908844194e-83,2.5904086861468e-81
"11475",140621.087318753,-8.98168273223628,0.464198022650647,-19.3488173020415,2.08573450936609e-83,4.93641215004218e-81
"546546",3080.78801721696,-5.84647182668956,0.303029866504557,-19.2933848208709,6.10428810427983e-83,1.42689618477079e-80
"14451",5059.00831830429,-7.05110576901941,0.365487358500609,-19.2923383121818,6.22912326572448e-83,1.43831975503936e-80
"228911",2295.86548044093,-6.7212231553539,0.349235970220264,-19.245506558545,1.53951193673639e-82,3.51194204941769e-80
"93761",166.438654814866,-6.12551184584183,0.319132253168593,-19.1942738003539,4.13217870979698e-82,9.31412758229713e-80
"22409",633.256123045173,-7.84678536074482,0.409484492942113,-19.1625946671785,7.59890320049576e-82,1.69267803762573e-79
"56191",425.714981697006,-8.26004289644264,0.431821992177704,-19.1283516033696,1.4663809562349e-81,3.228425235506e-79
"29877",568.533258919888,-6.53772179410855,0.342655450764222,-19.0795791502149,3.73252103992553e-81,8.12316705401724e-79
"12162",830.962582157851,-5.63897346552653,0.29689815603435,-18.9929554997779,1.950362879366e-80,4.19638304067225e-78
"72097",450.829881094713,5.39489798586214,0.284220571290452,18.9813776017956,2.43136629980935e-80,5.17252691242586e-78
"109205",727.117165840923,-8.90985277026592,0.472631496684464,-18.8515848663685,2.85169533710999e-79,5.99933327920451e-77
"30785",547.815666477024,-6.98589569910564,0.371494810928852,-18.8048271297215,6.89466236634942e-79,1.43454436532374e-76
"12821",11448.9956726986,-7.5622947667435,0.402583589874211,-18.7844088953213,1.01308049780097e-78,2.08496371145257e-76
"17880",91460.6367272417,-8.91516160128678,0.475577950028452,-18.7459523738504,2.08898256613527e-78,4.25298880722636e-76
"59091",1520.26660527817,-8.40152142848713,0.448231130520891,-18.7437258512671,2.17827016273127e-78,4.38759226182489e-76
"237353",142.741225868135,-5.33977989130843,0.285320508416791,-18.715023048775,3.73459911516451e-78,7.44325259437104e-76
"59012",1844.95575987097,-7.33025074812197,0.393222586253577,-18.6414794174486,1.48088066413957e-77,2.92072859321028e-75
"14231",153.894153428775,-3.73899065967424,0.200697676647263,-18.6299648413256,1.83644890454052e-77,3.58467253181137e-75
"23959",1229.81418597951,-5.30039171771626,0.286385580782692,-18.5078861276126,1.7836395980753e-76,3.44606450509773e-74
"76088",1321.23040362141,4.47594351940753,0.24309829080157,18.4120731768576,1.05120414949603e-75,2.01045448147049e-73
"107589",28269.6763690313,-8.53128049773521,0.466649596902555,-18.2819840719089,1.15159592455754e-74,2.18043172355725e-72
"216049",423.685252044387,-7.62842316440492,0.41814981559943,-18.2432776000854,2.33996895039765e-74,4.38663090166625e-72
"239759",295.063647660128,5.70971624805717,0.31457001641963,18.1508597451339,1.26406805002891e-73,2.34645729992622e-71
"57266",27933.6507610067,-8.6333195501473,0.475884177154192,-18.1416402658624,1.49501932376429e-73,2.74822290059739e-71
"19274",675.609168754924,-4.75219348531384,0.262186275140567,-18.1252564908901,2.01401766966937e-73,3.66667409206922e-71
"20716",9915.26764177774,-6.23364167948594,0.344363497951632,-18.101923451717,3.07731384473119e-73,5.54912955582289e-71
"14766",6076.71642760832,-3.29644593286017,0.182180778662122,-18.0943673480167,3.52973764750045e-73,6.30491062431825e-71
"12192",25923.9516319839,-2.8611334658325,0.15851567514688,-18.0495302006025,7.95646057467675e-73,1.40792172449467e-70
"666048",859.8047945962,-6.0661452669699,0.336913224454812,-18.0050672596365,1.77783680897366e-72,3.11681130936178e-70
"20564",1485.15557211829,-7.01538406316817,0.390877340361195,-17.9477890856643,4.99392015670139e-72,8.6747600226591e-70
"330222",1607.99008472024,-7.94087610926896,0.442659473149267,-17.9390176669534,5.84797914110741e-72,1.0065967005248e-69
"319909",920.359206969011,-5.7546591583277,0.3211670158252,-17.9179644072159,8.53961930870322e-72,1.45665902694583e-69
"12326",446.767260030232,-6.28590180274469,0.350961646328483,-17.910509220889,9.76382284379912e-72,1.65060912254011e-69
"100129",497.569985935973,-4.94936066183131,0.276471453339417,-17.9018868025955,1.13993611301938e-71,1.9100487047707e-69
"71721",294.740963892531,-5.634689230911,0.315046562039863,-17.885258592976,1.53638747477675e-71,2.55175091644062e-69
"225288",4310.88973993606,-4.81557371305205,0.269468810096694,-17.8706163111199,1.99775016898513e-71,3.28916536517952e-69
"330812",538.381721622795,-5.89624970634439,0.330133939441036,-17.8601743169078,2.40885820531003e-71,3.93183803959828e-69
"212439",362.789669324311,3.81789636252804,0.21393597119253,17.845976724934,3.10624274737988e-71,5.02680343409322e-69
"76686",399.428826658876,-6.75511249423131,0.379983942639881,-17.7773630309249,1.05842454103634e-70,1.69832290338831e-68
"246228",3130.45134586201,-5.75641237705488,0.324451246499885,-17.741994950409,1.98751740975658e-70,3.16232391901941e-68
"55987",1425.15673682027,-8.09866071795494,0.457382383651318,-17.7065427253729,3.73309917690274e-70,5.89020831795638e-68
"108800",2134.84659356443,-3.54446347505042,0.200452380222616,-17.6823217120897,5.73837510221539e-70,8.97937142027654e-68
"71446",153.604143363201,3.21683604642053,0.182062413820721,17.6688640939814,7.28490235343028e-70,1.13059296032663e-67
"18160",1033.87898365307,-4.30670550519955,0.244654064829753,-17.6032452524198,2.32605475919502e-69,3.58061144801613e-67
"628900",803.218735403696,-5.96518785999877,0.338916339800056,-17.6007679757132,2.43006615474723e-69,3.71055423983743e-67
"67182",93.2107475057857,5.6132592337691,0.3189680709807,17.5981853497454,2.5434391429501e-69,3.85259813860938e-67
"21804",2337.15137765125,-7.46279721280715,0.424114801132781,-17.5961725289345,2.63544166439417e-69,3.96027400584439e-67
"18400",154.415650253345,5.79244519948469,0.332757993072151,17.4073811000198,7.25266452011798e-68,1.08127519703869e-65
"594844",183.954837114423,-6.97563850227481,0.401060982888488,-17.3929621675872,9.32859207902496e-68,1.37990283143952e-65
"68010",728.56220841176,-2.62989643275286,0.151432787093252,-17.3667571153754,1.47320028380451e-67,2.16229257159338e-65
"63913",8027.51911268595,-6.85611984201954,0.396588133444346,-17.2877584169615,5.81707323302412e-67,8.47234343031374e-65
"15904",1018.41806062263,-6.32509975932446,0.366701574950904,-17.2486299252227,1.14584405857931e-66,1.65613827520158e-64
"56209",3623.76838436178,2.91570707308447,0.169062682734647,17.246307854116,1.19282581420194e-66,1.71098211864391e-64
"19766",4392.82856323659,-1.82869610167067,0.106056209166131,-17.2427066368751,1.26951354792604e-66,1.80729094108509e-64
"11754",2596.25720073934,-7.03342528993402,0.408247165364513,-17.2283505842694,1.62725633650401e-66,2.29928891607215e-64
"56693",521.597071389629,-2.50358109696222,0.145643144069103,-17.1898314401559,3.1645101109879e-66,4.43828403269963e-64
"16852",3255.16445570459,-5.61360291544026,0.33077735614421,-16.9709407586923,1.34755863120446e-64,1.87607905317833e-62
"114679",1104.35561513612,-6.5084554424217,0.383791672817829,-16.9583029111499,1.67101412439254e-64,2.30941470301083e-62
"71093",118.074341547782,-5.486874308454,0.325264720608253,-16.8689499992296,7.61377478978981e-64,1.0446319700716e-61
"71913",282.209408424936,2.78401510567826,0.165403956444267,16.8316113201097,1.43152710096235e-63,1.94996648414541e-61
"66873",382.647030428866,-6.98183286933416,0.415006263655926,-16.8234397424003,1.64334113488506e-63,2.22250150342242e-61
"226922",614.754568862916,-9.05188614723885,0.539896656429747,-16.765960743483,4.32958895347366e-63,5.81393171950853e-61
"104001",1128.90608939122,-7.93985378336465,0.473827318243847,-16.756851024952,5.04654569859211e-63,6.72896452515092e-61
"18764",1457.50195170709,-2.865629498561,0.171069166926019,-16.7512915977447,5.5410085407056e-63,7.336605294386e-61
"66042",516.834573052842,-7.50913414624691,0.448843313404493,-16.7299677236804,7.92812415668641e-63,1.04243821376875e-60
"20692",20847.4222812664,-6.17176204304131,0.369082927693612,-16.7218843786909,9.08021413507484e-63,1.18568809954143e-60
"11838",19863.253992739,-4.9814601712045,0.297940128743062,-16.7196684522494,9.42420500251145e-63,1.2221773802572e-60
"12832",1848.88287077828,-5.67117536449255,0.339200449946575,-16.719244816408,9.49143203647689e-63,1.22252227332417e-60
"64082",458.489130645891,-7.37517359055234,0.441208397661376,-16.7158504453778,1.00476288852031e-62,1.2854176034624e-60
"58998",556.17652401959,-4.67112698420214,0.279766879353006,-16.6964974374546,1.3898788383533e-62,1.76617220975714e-60
"12288",998.801540946594,-4.30640561713903,0.258989142273463,-16.6277457785931,4.38794980980183e-62,5.53876277991919e-60
"101437",669.098386087955,3.03399196508906,0.182478960669852,16.6265302802676,4.47785862413042e-62,5.61481954895929e-60
"210297",101.983928173089,-5.35151454789063,0.322029217530634,-16.6181025092283,5.1538161141498e-62,6.41989173061265e-60
"67305",126.314264085711,-5.64956679401591,0.340445130650593,-16.5946470822465,7.61903268570922e-62,9.42867744256329e-60
"13497",331.597791161982,-5.70668297408489,0.344844868495529,-16.5485512340135,1.64001922532495e-61,2.01637168911056e-59
"18830",2017.63678441286,-6.2760626860403,0.381147799917321,-16.4662177963554,6.41583663348369e-61,7.8372548915084e-59
"214968",1551.70384576831,-5.52776294573096,0.336642852013861,-16.4202593718026,1.36979943089436e-60,1.66255015542011e-58
"19414",1442.06636417402,-5.56968853306601,0.339295163843429,-16.4154669049046,1.48236112724442e-60,1.78770863587553e-58
"109624",19238.2915023503,-5.96325369975067,0.364624943987487,-16.354486433477,4.04100848629594e-60,4.84256042275489e-58
"11492",106.16289182127,-5.11787952839991,0.313313074344625,-16.3347142123107,5.5893564585482e-60,6.65590409975797e-58
"16777",6977.12782218156,-2.77097547347796,0.169858040530925,-16.3134783894641,7.91540671185967e-60,9.36689441764693e-58
"360213",479.02717330164,3.91453108294506,0.240136159746547,16.3012979264625,9.66183925850535e-60,1.13625630136982e-57
"433938",167.899309844062,-4.77327035615676,0.293260227425492,-16.2765691006275,1.44760727711982e-59,1.69191334475227e-57
"13136",852.191704824109,3.91653963548859,0.241247751063608,16.23451252176,2.87522941804665e-59,3.33985238044756e-57
"24117",2417.71068394922,-8.91771263429616,0.54944487672813,-16.2304045628743,3.0742652394214e-59,3.54927670995151e-57
"227541",148.270495825008,-4.7903155560371,0.296854844029466,-16.1368953627774,1.40429544300917e-58,1.6114502980567e-56
"15530",7360.13313028075,-3.84089485483103,0.238296023356955,-16.1181659715638,1.90169788652911e-58,2.16908119177965e-56
"545370",1342.04091753077,-7.24620430781824,0.449658581276154,-16.1149027496665,2.00479114095467e-58,2.2729769738225e-56
"232821",132.472886507107,-5.33977551612566,0.33154715446523,-16.1056291517219,2.32916840374185e-58,2.62502824740764e-56
"12759",16824.8974398525,3.65830434963772,0.227501829914861,16.0803293362817,3.50510644927062e-58,3.92696363967395e-56
"21385",470.590560930658,-5.54524444116799,0.345142757378881,-16.066524134188,4.37965587964675e-58,4.87790614266068e-56
"18779",353.470164617115,-6.57981718160421,0.409901943784165,-16.0521736512399,5.5196605235967e-58,6.11165218443158e-56
"16008",9146.90591243447,-8.94167989172356,0.557101019216832,-16.0503743186356,5.68203353255683e-58,6.25486179682738e-56
"19699",2848.89016320815,-7.89786774095927,0.492980033721807,-16.0206645314486,9.16653787187055e-58,1.00323253217339e-55
"68519",620.309657037511,-5.15756886193625,0.323300302390539,-15.9528736094594,2.72083897791004e-57,2.96071064412348e-55
"67516",367.72417585146,-8.19478775299152,0.514455010830895,-15.929065866724,3.9826234146007e-57,4.30897095611712e-55
"56219",390.123605134346,4.47877153917461,0.281480183072054,15.9114986010511,5.27359076868805e-57,5.67330497808747e-55
"73608",513.391868387269,3.77570123025897,0.237334072058954,15.9088039804124,5.50552077053168e-57,5.88935199261282e-55
"226778",833.902318576122,-6.44053308218728,0.405019068544838,-15.9018021184212,6.15678613787412e-57,6.54902183901734e-55
"193385",977.579879489438,-6.24415612534287,0.39274568270056,-15.8987263269386,6.46661475447383e-57,6.84016110397807e-55
"72168",65.9664442997686,4.94677028283455,0.311360518765567,15.8875964828384,7.72325580596097e-57,8.12400696833694e-55
"17260",795.938165783438,-6.56139860349549,0.413202817901021,-15.8793655784487,8.80646051663126e-57,9.21223886308819e-55
"108075",2326.88115527377,-4.01563171565413,0.252999579946777,-15.8720884694705,9.88946263250436e-57,1.02883014002109e-54
"14425",1477.02746626125,1.93940656392837,0.122222340185906,15.8678565717073,1.05792495711848e-56,1.09457656492248e-54
"67865",176.564093506807,-3.47944391320506,0.219606424465828,-15.8439987430626,1.54664850003007e-56,1.59153492932442e-54
"12338",676.830861282125,-8.33114095466154,0.526785051608967,-15.8150671307313,2.44948460170647e-56,2.50694818641677e-54
"238393",391.82334715821,-5.01822581067633,0.318179030000642,-15.7717050387205,4.87166563146596e-56,4.95914607882669e-54
"20498",890.555090237526,-4.24070210196795,0.269049584139175,-15.7617864957349,5.69986882070372e-56,5.77119338241734e-54
"22021",812.306412568762,-5.07275073035485,0.322017003092027,-15.7530524215988,6.54446422842528e-56,6.59111094154278e-54
"20444",410.068723667849,-5.3801693137632,0.341704918426371,-15.7450742545355,7.42439181101231e-56,7.43774785977286e-54
"74002",823.794893026163,-8.41707521738608,0.534605727008144,-15.7444538884595,7.4975580757592e-56,7.45741991277248e-54
"52250",161.940733278552,-5.89122578751527,0.374182896013207,-15.744241252832,7.52280132745085e-56,7.45741991277248e-54
"22420",739.756350637744,-8.57568570045614,0.546352865995322,-15.6962399837206,1.60476004070389e-55,1.58252742763998e-53
"12521",3550.02205969515,4.62955596900551,0.296108979509622,15.6346355205857,4.22887592360631e-55,4.1486806599773e-53
"20341",238.438039769959,3.41138344612905,0.218225209684287,15.6323985256534,4.38000672168427e-55,4.27479625094691e-53
"629378",698.817186855659,-7.42407882364753,0.476755130324331,-15.5721005426769,1.12646332811446e-54,1.09376700792406e-52
"100503819",265.629039536398,-6.82347891942656,0.438559131048418,-15.5588572585739,1.38550530535131e-54,1.33842640058784e-52
"224116",565.43697634054,5.24945414079171,0.33748554916964,15.5546042007062,1.48067751989674e-54,1.42310396760025e-52
"18032",2505.34435817543,-2.24017662895315,0.144082547409082,-15.5478693931805,1.64487421444289e-54,1.57293173617483e-52
"19122",2225.35650367629,-3.16881439787549,0.20388160182242,-15.5424244735702,1.79078382577736e-54,1.70385431946073e-52
"72042",6843.69348369874,-3.43657758151735,0.221570936385892,-15.51005577524,2.96621112978584e-54,2.80811207656826e-52
"53374",78.1712155281846,-5.18451172098071,0.334530176045148,-15.4978895544568,3.58474914464288e-54,3.37679802510788e-52
"73139",129.490808746902,3.76096982562548,0.242802207419998,15.4898502183704,4.06235787276296e-54,3.80775663182643e-52
"16764",129.695527825668,-7.08813342172121,0.457621826217708,-15.4890632737196,4.11238559656635e-54,3.83566053622598e-52
"100689",4500.48154293558,-7.8850013063185,0.509197839196252,-15.4851429039146,4.37090262519881e-54,4.0567975639958e-52
"76220",202.843868072879,-7.24030277209321,0.47085090096829,-15.3770604605487,2.33301683709243e-53,2.15479711187845e-51
"24075",365.212856636751,2.07446588593304,0.135217395409813,15.3417086584593,4.0246045764754e-53,3.6991195655818e-51
"269587",1533.44998501156,1.70566751994672,0.111264026182682,15.3299101108045,4.8265401251779e-53,4.41476863430524e-51
"71586",298.460301953265,2.38816035421305,0.155909371106265,15.317619058224,5.8314779587407e-53,5.30832709955752e-51
"217151",95.6597207715211,-5.20441257544454,0.339957887535851,-15.3089919847666,6.65879245183173e-53,6.03241991784603e-51
"73711",698.875639832062,1.21979545251919,0.0797020213174622,15.3044481476901,7.14050689552194e-53,6.43801702665774e-51
"11749",7758.8423726515,-2.07487428799895,0.135671190512625,-15.2934037075901,8.46100285399534e-53,7.59244682642406e-51
"18213",4376.79646282602,-8.08129205681339,0.528787946202257,-15.2826707092192,9.97667985282874e-53,8.91030454403111e-51
"23964",1592.70094870068,-7.32298904851241,0.479651722361469,-15.2673048112058,1.2628570752307e-52,1.12257914847033e-50
"19347",2271.77481685909,-1.34930572007522,0.088398857291682,-15.2638366763389,1.33181811126785e-52,1.17834785601614e-50
"16529",2710.5270385416,3.54354083984345,0.232381807812799,15.2487876447628,1.67718341405747e-52,1.47701352380298e-50
"19253",708.424222670947,5.31769344503159,0.348749000079439,15.2479102271843,1.69987050353054e-52,1.49006241267812e-50
"106565",370.033995171132,-7.41447472424029,0.486557338320647,-15.238645356437,1.95889737320556e-52,1.70920566194811e-50
"13003",1912.72522914469,-5.81642881044019,0.381867631125123,-15.2315313903481,2.1841498299091e-52,1.89700426052748e-50
"16533",938.257155473415,-8.90544684054869,0.585190342587068,-15.2180345307453,2.68476294079567e-52,2.32115532059475e-50
"16768",614.425860865164,-5.24943804647981,0.345475107829974,-15.1948372762744,3.82612510424188e-52,3.29290239653254e-50
"22033",285.893277623592,-4.97778736018871,0.327691928755158,-15.1904484773196,4.0911105044011e-52,3.50502652897423e-50
"73173",1357.80562775483,-5.70716645323398,0.37811636192509,-15.0936775763347,1.7822538252337e-51,1.52005378049436e-49
"242721",329.16561322666,4.69776301583517,0.311658962110458,15.0734090366706,2.42282046794163e-51,2.05711581793752e-49
"17263",181.21812612665,-4.09733678985344,0.271856248654594,-15.071703557049,2.4861876132957e-51,2.10149447634557e-49
"16665",8970.38425651957,-6.57198424682427,0.437119979934216,-15.0347377116308,4.3476694908564e-51,3.65861218399445e-49
"100861621",835.207711943231,-8.03994444527694,0.535864332019343,-15.0036939666787,6.94444223794341e-51,5.81796766961153e-49
"71738",201.037364043636,-6.12286418697076,0.408164813537162,-15.0009603569449,7.23646478139016e-51,6.03591295906789e-49
"20528",1164.12035619936,-6.26129821246179,0.418274911475349,-14.9693372485019,1.16476179362965e-50,9.67263149148414e-49
"240888",117.539831905041,-5.28949708277603,0.354301826686052,-14.9293531231581,2.12315738542667e-50,1.75545248627373e-48
"11468",5373.95481336344,-9.0511825681919,0.607083658020065,-14.9092838336504,2.8681229732113e-50,2.36108871194708e-48
"67923",1578.89994427364,-1.25144072249941,0.084111110722504,-14.8784234538064,4.55097514842631e-50,3.73022352642008e-48
"12337",795.038745146005,3.29259891592267,0.221511307163061,14.8642476002315,5.62432086050671e-50,4.59012461951871e-48
"70717",1114.86076914842,-6.71098195827457,0.451686062747557,-14.8576246020353,6.20878903996705e-50,5.04537389196293e-48
"100604",564.822797675486,-5.62366300971931,0.378665021525095,-14.8512872593029,6.8245506535672e-50,5.52205308011288e-48
"234593",250.248737111745,-5.12318711429737,0.345102180946034,-14.8454208555075,7.44858829394798e-50,6.00134343649409e-48
"50722",549.424993165444,6.443931282229,0.434707539084964,14.8236013936937,1.03105058147422e-49,8.27199648713259e-48
"16971",6058.01682321602,-4.77315514779644,0.323126792072571,-14.7717715302432,2.22779346405408e-49,1.7797907784135e-47
"233271",498.662235394578,-7.87547796960856,0.533910957738545,-14.7505456770662,3.05187101594315e-49,2.42790444604486e-47
"19329",322.426311075972,4.07150462612302,0.276431233779683,14.7288154469839,4.21020987726328e-49,3.33540225171979e-47
"214112",410.619293211477,-7.67188612192776,0.521586782918881,-14.7087433446735,5.66496515320307e-49,4.46918542544779e-47
"56807",104.368468997545,4.53544580257247,0.308379654791841,14.7073444440877,5.78327473863215e-49,4.54359020337183e-47
"20970",1244.63850787521,-4.13799193238839,0.281398172669595,-14.7051130187936,5.97710476884217e-49,4.67646701211809e-47
"18669",247.158189478905,-6.71549717956641,0.457191870743751,-14.6885752116322,7.63013050117103e-49,5.94522184811408e-47
"105653",369.46721786815,-7.54797400443675,0.514917167563563,-14.6586178902357,1.18663853163136e-48,9.20812047455256e-47
"23965",203.111815290005,-7.37801739558032,0.50375855116232,-14.6459397633192,1.43010144840876e-48,1.10520574792536e-46
"74464",74.0985197117879,4.9315083953703,0.336963920692967,14.6351229093864,1.67672412575355e-48,1.29053230069178e-46
"56213",1853.14399740783,-6.07857767576774,0.415860447751313,-14.6168689728405,2.19253982526912e-48,1.68071048792087e-46
"17132",179.632587730408,-4.57352434712376,0.313835317043309,-14.5730072389928,4.17117427125429e-48,3.1845570020939e-46
"83691",172.463999531387,-5.80608908861964,0.399596302400865,-14.5298869227151,7.83496609794267e-48,5.95772080716653e-46
"14609",4629.77565002189,-4.89319161392458,0.336999239572821,-14.5198891846972,9.06566786228248e-48,6.86597421217826e-46
"67252",114.482786820704,-6.58715372805032,0.455361329737246,-14.4657732176144,1.99352065433836e-47,1.50379761232042e-45
"77481",496.646746211825,-8.83454722417052,0.611761537974347,-14.4411615895685,2.84998150688002e-47,2.14133134330422e-45
"69035",768.549294750231,1.27202742823803,0.088122786712752,14.434716328075,3.1293052814674e-47,2.34190775491319e-45
"12095",585.459857333846,3.94118131686051,0.273366909916517,14.4171850135926,4.03465484349915e-47,3.00756514987452e-45
"230098",895.244548392843,-6.43082495156728,0.447262581463194,-14.3781868148442,7.09285326497322e-47,5.26651308701973e-45
"71973",125.814977056367,-5.01169010217879,0.349279757647707,-14.3486417189791,1.08644244736161e-46,8.0354301946659e-45
"208076",399.006247029656,-5.27732356611594,0.367885205956028,-14.3450279616482,1.14454138937582e-46,8.4321971464754e-45
"78354",220.110848631998,5.51842733210487,0.385131916406593,14.3286679109683,1.44872789700244e-46,1.06318658921877e-44
"237759",456.956546046145,-6.59095770608575,0.460199395804119,-14.3219607982518,1.59557009928731e-46,1.16642950810448e-44
"230775",248.106058435562,-6.10468454779268,0.426963234042432,-14.2979162163316,2.25459834121337e-46,1.64186788432823e-44
"65256",738.260153724112,-8.86287732027481,0.621159766396051,-14.2682733166975,3.45015687807147e-46,2.50288392066686e-44
"26556",1966.00787173165,-2.21211888636702,0.155152849339009,-14.2576749044005,4.01613710626015e-46,2.90234885381411e-44
"28193",2860.49617591725,-2.14677504613961,0.150601641181651,-14.2546590415322,4.19345376522532e-46,3.01896781713978e-44
"19085",326.473940198167,-4.33667591855017,0.305072389624994,-14.2152356818687,7.37028905935594e-46,5.28594897916081e-44
"74411",269.335032734244,2.66132460829887,0.187684070299668,14.1798108067969,1.22175494195655e-45,8.72932380037936e-44
"494504",194.283090163659,-3.17457807829685,0.223943825689525,-14.1757785396507,1.29400052676165e-45,9.21075412545305e-44
"12298",766.870167959249,-5.92425992084135,0.418055875564105,-14.1709763386232,1.38560592785477e-45,9.82586615655511e-44
"12291",570.744995454714,-7.27193492075381,0.513495541690011,-14.1616320500476,1.5827514705451e-45,1.11820210236197e-43
"394435",303.395216764407,-7.67241082141685,0.542128427427284,-14.1523861012545,1.80526336648761e-45,1.27066381342292e-43
"380969",1746.31163761081,-3.53914673822369,0.251332811876038,-14.0815149116673,4.93406259051369e-45,3.46005707736245e-43
"244867",330.288493829117,-7.41190582188567,0.52669161078254,-14.0725723936884,5.59949222497522e-45,3.9122061176266e-43
"231532",448.399644344717,-7.27843957837482,0.517717256703968,-14.0587154168142,6.81113430090405e-45,4.74125061960725e-43
"18552",568.121175027842,-3.81293816402155,0.271413657812981,-14.0484388101386,7.87509915291978e-45,5.461799537047e-43
